CustomerID,Recency,Frequency,Monetary,Total_Quantity,Unique_Products,Avg_Order_Value,Cluster,PCA1,PCA2,Segment
13140,108,3,423.72,186,40,141.24,0,-1.04059068511945,-0.5008466919277973,VIP Customers
13141,85,5,2388.75,1548,113,477.75,1,1.5162550027044952,0.6959203469173078,Loyal Customers
13142,19,1,307.09,258,23,307.09,0,-0.8381915830803408,0.04346571714109053,VIP Customers
13144,333,1,110.95,21,3,110.95,0,-3.2853920022510636,-0.3065225705178171,VIP Customers
13145,40,4,618.52,145,5,154.63,0,-0.7152977905997845,-0.7699497374649782,VIP Customers
13146,26,1,228.91,154,16,228.91,0,-1.3576476223427179,-0.21790262273528002,VIP Customers
13147,10,4,712.8000000000001,144,1,178.20000000000002,0,-0.3046183774770448,-1.0773859452391659,VIP Customers
13148,29,12,3707.12,1975,231,308.9266666666667,1,2.846866690089078,-0.7219794842075815,Loyal Customers
13149,14,4,1676.06,1280,76,419.015,1,1.3993776263373832,0.052346813534376486,Loyal Customers
13151,296,1,1257.8700000000001,363,73,1257.8700000000001,0,-0.010541492162336527,2.516057569014881,VIP Customers
13153,6,1,486.22,418,15,486.22,0,-0.08054421486862495,0.2539969100606028,VIP Customers
13155,33,4,971.76,497,67,242.94,1,0.39197506568447477,-0.34766733423182883,Loyal Customers
13157,49,4,1741.22,1439,69,435.305,1,1.1521369573409788,0.5608195371174511,Loyal Customers
13158,95,4,1201.06,784,59,300.265,1,0.43926256620931997,0.33618797036466774,Loyal Customers
13159,9,4,1437.85,1059,114,359.4625,1,1.469937733310503,-0.3822065835048217,Loyal Customers
13160,22,1,91.8,56,4,91.8,0,-2.4568852386010382,-1.3795844309554408,VIP Customers
13161,313,1,112.75,29,8,112.75,0,-3.1273066589450775,-0.2883717326461925,VIP Customers
13162,122,4,1688.29,1713,74,422.0725,1,0.9937349967442305,0.8585982766850702,Loyal Customers
13165,46,2,1021.48,1376,40,510.74,1,0.5577924956383481,0.9548036403803313,Loyal Customers
13166,283,1,417.2,216,39,417.2,0,-1.2206171474490606,1.2862129943114118,VIP Customers
13167,19,4,791.33,785,51,197.8325,1,0.44457744451523346,-0.6782844808641386,Loyal Customers
13168,36,4,1319.19,682,102,329.7975,1,0.8803602868719942,-0.025801223663490566,Loyal Customers
13169,64,2,712.88,272,11,356.44,0,-0.5035401413957136,0.5579024719735567,VIP Customers
13170,27,1,116.00999999999999,147,29,116.00999999999999,0,-1.8738690422566193,-1.0023486079219974,VIP Customers
13171,22,3,468.41,229,37,156.13666666666668,0,-0.5265735290333764,-0.9200850402482461,VIP Customers
13173,4,2,353.65,277,41,176.825,0,-0.3185412452912033,-1.2273324602921567,VIP Customers
13174,16,3,2817.03,1395,228,939.0100000000001,1,2.452035493090904,0.711726691196054,Loyal Customers
13176,46,1,492.84,453,66,492.84,0,-0.27887464356323277,0.8393089325910852,VIP Customers
13177,65,1,282.45,91,17,282.45,0,-1.5812506124711618,0.2793323782545027,VIP Customers
13178,26,11,5725.47,3570,95,520.4972727272727,1,2.8308550834838346,0.26062443963800164,Loyal Customers
13182,45,1,121.18,201,11,121.18,0,-1.926408515132731,-0.6944432776059383,VIP Customers
13183,8,9,3957.78,2208,51,439.75333333333333,1,2.4050362255460564,-0.2030428734350578,Loyal Customers
13184,15,10,1701.29,1692,138,170.129,1,1.8826611697232114,-1.3418162247655891,Loyal Customers
13185,268,1,71.4,12,1,71.4,0,-3.77976133234331,-0.9294760222449823,VIP Customers
13186,40,3,1575.89,820,69,525.2966666666667,1,0.899455826653099,0.7131035088467539,Loyal Customers
13187,337,1,236.02,95,37,236.02,0,-2.017191252637527,0.6232343274410214,VIP Customers
13188,11,1,114.60000000000001,25,2,114.60000000000001,0,-2.406696308622884,-1.4509648062035454,VIP Customers
13189,19,2,260.68,842,29,130.34,0,-0.559732129157861,-0.912595348523851,VIP Customers
13192,95,2,911.94,595,57,455.97,0,0.07404711298767461,0.9487503212885183,VIP Customers
13193,61,1,117.88,50,22,117.88,0,-2.4557228015952393,-0.799945222411496,VIP Customers
13194,136,1,60.7,26,3,60.7,0,-3.4823711656732432,-1.2758146004004638,VIP Customers
13196,11,4,1797.78,1224,97,449.445,1,1.5844321543440245,-0.006881411052004953,Loyal Customers
13198,10,6,3401.2400000000002,2648,199,566.8733333333333,1,2.8768639335161685,-0.06365547505249154,Loyal Customers
13199,4,38,9817.12,6176,48,258.34526315789475,1,3.8972715051477955,-1.3989787995621914,Loyal Customers
13200,19,4,870.09,516,42,217.5225,1,0.3355000761476816,-0.5967998808612126,Loyal Customers
13203,10,4,869.46,800,56,217.365,1,0.6923044490273663,-0.7991295258971858,Loyal Customers
13207,15,2,250.26000000000002,130,7,125.13000000000001,0,-1.2869030666167918,-1.193887083082936,VIP Customers
13208,59,6,1223.9,804,124,203.98333333333335,1,0.9021208100795781,-0.5451662610278966,Loyal Customers
13209,30,8,5891.61,4253,255,736.45125,1,3.5206590239418745,0.42768511482247834,Loyal Customers
13210,94,1,353.48,316,22,353.48,0,-1.0319683134402498,0.789561446400078,VIP Customers
13211,10,3,1197.42,874,45,399.14000000000004,1,0.9120232103441477,-0.0037822898911482644,Loyal Customers
13212,20,3,788.08,310,128,262.6933333333333,1,0.4131893954203601,-0.5627616697554392,Loyal Customers
13213,57,5,1520.58,1360,82,304.116,1,1.0665028275979487,0.10914937158020209,Loyal Customers
13216,268,1,333.74,297,5,333.74,0,-1.423134122970032,1.1365289680813857,VIP Customers
13217,122,3,533.98,262,3,177.99333333333334,0,-0.9227184858705798,-0.06787014907185687,VIP Customers
13218,127,1,62.63999999999999,88,5,62.63999999999999,0,-3.0139240593347805,-1.1360525162178747,VIP Customers
13220,78,4,819.2900000000001,196,18,204.82250000000002,0,-0.4846764125528571,-0.21684969880357866,VIP Customers
13221,240,2,847.41,244,62,423.705,0,-0.49657457034714636,1.0862713200755287,VIP Customers
13223,200,2,163.20000000000002,88,5,81.60000000000001,0,-2.38239050386029,-0.7946749831885451,VIP Customers
13224,60,2,2155.95,1518,101,1077.975,1,1.3969986648733057,1.7476426884923946,Loyal Customers
13225,3,7,6463.84,3416,23,923.4057142857143,1,2.9916436458289604,0.5378502104355777,Loyal Customers
13226,273,1,108.21000000000001,80,16,108.21000000000001,0,-2.7447071573577166,-0.2913918738282591,VIP Customers
13227,202,1,257.7,99,9,257.7,0,-1.9301775671599208,0.611812144214149,VIP Customers
13228,81,1,358.0,200,2,358.0,0,-1.232348994770976,0.7490824408678031,VIP Customers
13229,226,1,160.95,63,10,160.95,0,-2.4887634690761002,0.0723546901132814,VIP Customers
13230,4,14,2806.97,1665,393,200.49785714285713,1,3.7171529595898227,-2.329902427429587,Loyal Customers
13232,13,7,1357.6,778,147,193.94285714285712,1,1.4438759868514575,-1.2367279561384483,Loyal Customers
13233,74,2,605.12,1004,43,302.56,0,-0.07535071457668109,0.4929665297124835,VIP Customers
13235,212,1,1031.07,441,53,1031.07,0,-0.10973647076019478,2.244092788990489,VIP Customers
13236,25,2,744.85,416,34,372.425,0,-0.0004566289186204267,0.26654670439572553,VIP Customers
13238,17,4,700.73,298,20,175.1825,0,-0.10089958352531225,-0.884282310712288,VIP Customers
13239,262,1,329.56,327,21,329.56,0,-1.325336392485778,1.0852166545083413,VIP Customers
13240,96,4,663.65,298,59,165.9125,0,-0.38110161481392885,-0.43363244926439654,VIP Customers
13242,112,3,270.40000000000003,130,12,90.13333333333334,0,-1.656461236345577,-0.9595541829049096,VIP Customers
13243,203,1,600.07,233,56,600.07,0,-0.7475953630462507,1.5410220216125836,VIP Customers
13244,93,1,121.74000000000001,38,27,121.74000000000001,0,-2.602295508751434,-0.6563077566320911,VIP Customers
13245,51,1,430.5,125,16,430.5,0,-1.0775081101554251,0.7039854892131473,VIP Customers
13246,18,6,1987.3,1602,110,331.21666666666664,1,1.7513202030239328,-0.30461137804681643,Loyal Customers
13247,18,4,501.12,328,18,125.28,0,-0.3594476300503361,-1.2239523314899936,VIP Customers
13248,125,2,465.68,305,25,232.84,0,-0.9061938466132677,0.29749770700419503,VIP Customers
13249,92,3,711.41,546,21,237.13666666666666,0,-0.2894955927236305,0.19022281715513747,VIP Customers
13253,157,2,1030.4,1572,35,515.2,0,0.29894819927288885,1.4301109955120004,VIP Customers
13255,9,2,399.51,177,13,199.755,0,-0.6635233645675293,-0.8209050058737769,VIP Customers
13258,12,3,698.58,287,28,232.86,0,-0.02678535823231197,-0.6308846099280698,VIP Customers
13259,62,1,292.32,132,77,292.32,0,-1.154623623477383,0.19320383810033556,VIP Customers
13260,61,1,557.62,142,8,557.62,0,-0.9005754619155663,1.0922603300644333,VIP Customers
13261,269,2,944.1,210,8,472.05,0,-0.721450502608163,1.3662524629735433,VIP Customers
13262,263,1,200.29,125,11,200.29,0,-2.1068682614107415,0.4454765285905901,VIP Customers
13263,1,35,7454.07,4780,450,212.97342857142857,1,5.519372335176743,-2.9459474853716245,Loyal Customers
13265,53,5,2107.66,1752,66,421.532,1,1.367617748004708,0.5181442582542137,Loyal Customers
13266,11,12,3834.2599999999998,4428,82,319.52166666666665,1,2.735435105053994,-0.5532820880219002,Loyal Customers
13267,3,19,4521.49,1969,88,237.97315789473683,1,2.957688278214848,-1.5479223961637483,Loyal Customers
13268,18,11,3214.69,3658,257,292.24454545454546,1,3.154514212777673,-0.9149138969149803,Loyal Customers
13269,1,15,5346.2300000000005,3514,177,356.41533333333336,1,3.8020682659520912,-1.4179595499644269,Loyal Customers
13270,366,1,590.0,200,1,590.0,0,-1.1924680795690052,1.853994296904018,VIP Customers
13271,37,1,217.38,253,79,217.38,0,-1.036746440925,-0.2534865321462417,VIP Customers
13272,31,2,276.56,96,15,138.28,0,-1.4437304014342143,-0.8855767058745366,VIP Customers
13273,113,1,138.98,153,16,138.98,0,-2.1076944146199863,-0.25651336958515003,VIP Customers
13276,64,2,590.9300000000001,161,30,295.46500000000003,0,-0.7564416627698547,0.2412679840363695,VIP Customers
13277,16,4,258.4,176,5,64.6,0,-1.1390507776431378,-2.0393875163084463,VIP Customers
13278,41,1,542.73,537,46,542.73,0,-0.20048759883424275,0.9758906789694444,VIP Customers
13279,78,1,137.75,73,9,137.75,0,-2.314063647479803,-0.46414933787488505,VIP Customers
13280,122,3,814.86,522,67,271.62,0,-0.06449675941527314,0.3238822077981883,VIP Customers
13282,18,3,1132.14,307,29,377.38000000000005,0,0.30029311303512274,0.05290376525800312,VIP Customers
13283,60,2,93.66,90,7,46.83,0,-2.524195043812569,-1.8434184774511422,VIP Customers
13284,331,1,201.19,91,13,201.19,0,-2.2599763313647556,0.4928771230861332,VIP Customers
13285,23,4,2709.12,2051,157,677.28,1,2.1893395025315927,0.6130076156053434,Loyal Customers
13291,156,1,361.11,233,41,361.11,0,-1.1599571479072044,0.9135197633366026,VIP Customers
13292,39,2,578.9399999999999,347,29,289.46999999999997,0,-0.39255148693018665,0.1315280907780883,VIP Customers
13294,190,2,873.74,453,48,436.87,0,-0.25992464076964217,1.1409979382697755,VIP Customers
13295,360,1,201.20000000000002,82,10,201.20000000000002,0,-2.329073483516964,0.5190557041808078,VIP Customers
13296,137,1,87.4,78,5,87.4,0,-2.8075153965725157,-0.7525240662434252,VIP Customers
13297,8,4,2089.85,963,52,522.4625,1,1.4974219096737378,0.14327217844113047,Loyal Customers
13298,1,1,360.0,96,2,360.0,0,-0.592063412826709,-0.6686181981756104,VIP Customers
13299,268,1,142.5,30,5,142.5,0,-2.9033470946159894,-0.07167079580927158,VIP Customers
13300,169,1,371.89,203,20,371.89,0,-1.293865589280002,1.0120906083333758,VIP Customers
13301,104,4,618.09,345,75,154.5225,0,-0.3373913816450719,-0.5079523555666746,VIP Customers
13302,155,1,63.75,5,1,63.75,0,-4.010700108408647,-1.3391633774367093,VIP Customers
13304,351,1,300.42,238,21,300.42,0,-1.5811210196595218,1.051012436241641,VIP Customers
13305,4,10,2000.86,1232,50,200.08599999999998,1,1.8026120315116452,-1.3971160106190204,Loyal Customers
13307,120,1,15.0,4,1,15.0,0,-5.1463778187947975,-3.0245245984805886,VIP Customers
13308,23,3,1385.51,843,49,461.83666666666664,1,0.8473654555150035,0.4279069230135309,Loyal Customers
13309,7,5,1456.79,1544,82,291.358,1,1.5518366587951933,-0.6404278440669314,Loyal Customers
13310,28,3,1132.03,587,65,377.3433333333333,1,0.5806147917062371,0.1888481378166159,Loyal Customers
13311,4,2,598.57,305,25,299.285,0,0.0711818673638838,-0.5869726275055435,VIP Customers
13313,22,5,1555.32,851,47,311.06399999999996,1,0.9917218926346785,-0.16537773688707255,Loyal Customers
13314,2,3,775.94,560,55,258.6466666666667,1,0.7602444641579633,-1.035036493276838,Loyal Customers
13316,37,4,5977.7300000000005,6948,66,1494.4325000000001,1,2.7558217726616276,2.032814806362967,Loyal Customers
13317,66,6,2273.68,1035,100,378.94666666666666,1,1.3615138980831225,0.2775454128070423,Loyal Customers
13318,1,3,640.76,304,14,213.58666666666667,1,0.31253445818328013,-1.36271680742229,Loyal Customers
13319,5,26,10845.550000000001,4724,209,417.1365384615385,1,4.456990917098976,-1.087306971611516,Loyal Customers
13320,78,4,1548.7,1096,77,387.175,1,0.8865655082416628,0.5439612939865361,Loyal Customers
13321,72,2,567.36,372,10,283.68,0,-0.6107784472605353,0.3813595756824458,VIP Customers
13322,17,1,199.48000000000002,117,25,199.48000000000002,0,-1.4282204501981768,-0.5716871740137762,VIP Customers
13323,3,5,787.85,175,6,157.57,0,0.13219971277946613,-1.6352661314117127,VIP Customers
13324,36,10,7121.95,5205,25,712.1949999999999,1,2.746872450367112,0.975708281812475,Loyal Customers
13325,82,1,675.3,240,12,675.3,0,-0.6153671175990465,1.4616477479433472,VIP Customers
13327,39,8,3627.77,1600,74,453.47125,1,1.9445392115368325,0.315467493265516,Loyal Customers
13328,316,1,1308.48,680,17,1308.48,0,-0.01570665997486934,2.7939907487320967,VIP Customers
13329,32,2,789.0,463,16,394.5,0,-0.051182373208441656,0.47418114150694035,VIP Customers
13330,93,3,1140.93,751,37,380.31,0,0.2703692703962508,0.7200036191764848,VIP Customers
13332,14,1,350.9,179,21,350.9,0,-0.7976717268622595,0.05308456961397741,VIP Customers
13334,82,3,3536.82,1774,207,1178.94,1,2.2494933356255804,1.6198352214917608,Loyal Customers
13336,77,1,795.12,559,51,795.12,0,-0.004530397883656094,1.620683347021322,VIP Customers
13338,158,1,487.02,256,19,487.02,0,-0.9830761645709347,1.3192126471762131,VIP Customers
13339,201,1,860.12,326,54,860.12,0,-0.3451448727896194,1.9847087658849676,VIP Customers
13340,45,7,10736.48,5770,128,1533.782857142857,1,3.4524542472771134,1.7885382259577822,Loyal Customers
13341,261,1,775.85,301,42,775.85,0,-0.5706052667336199,1.983709254499718,VIP Customers
13343,178,1,353.43,135,19,353.43,0,-1.493933087275993,0.9303832714836077,VIP Customers
13344,68,3,2543.72,971,115,847.9066666666666,1,1.4194341101747885,1.343717169322126,Loyal Customers
13345,288,1,389.5,141,20,389.5,0,-1.5109378796828614,1.2149054107489952,VIP Customers
13347,70,1,341.36,205,8,341.36,0,-1.2017664936491965,0.6314657428518015,VIP Customers
13348,64,1,233.76,136,14,233.76,0,-1.603532325126735,0.11409710129600598,VIP Customers
13349,11,1,247.32,225,16,247.32,0,-0.9682920258315864,-0.3817285512507535,VIP Customers
13350,16,2,979.12,287,36,489.56,0,0.20149238179048257,0.37336449290252827,VIP Customers
13351,66,1,373.94,117,16,373.94,0,-1.2751988898480289,0.6300731051889333,VIP Customers
13352,60,1,397.97999999999996,321,24,397.97999999999996,0,-0.8157076604006963,0.7593452589261488,VIP Customers
13354,71,1,743.53,604,51,743.53,0,-0.012488383771225731,1.5250876429606295,VIP Customers
13355,122,1,674.7,314,32,674.7,0,-0.5304200907951465,1.583167126358854,VIP Customers
13356,80,1,768.24,325,42,768.24,0,-0.26998286159411733,1.5570900571648567,VIP Customers
13357,257,1,609.95,322,85,609.95,0,-0.5527693417100882,1.608356132031719,VIP Customers
13358,269,1,439.03,285,29,439.03,0,-1.1134718486896262,1.3812217493824421,VIP Customers
13359,64,1,439.56,161,23,439.56,0,-0.9959206107953777,0.8188967837704005,VIP Customers
13362,9,4,3090.7400000000002,1382,128,772.6850000000001,1,2.242845399312356,0.47250388368732965,Loyal Customers
13363,18,2,992.5,710,47,496.25,1,0.5501800355810372,0.5032819699292664,Loyal Customers
13364,71,1,134.95999999999998,71,10,134.95999999999998,0,-2.3135563317747176,-0.5261090949067744,VIP Customers
13365,34,2,2225.37,1247,122,1112.685,1,1.5775194022257544,1.5081103132162514,Loyal Customers
13366,50,1,56.160000000000004,144,1,56.160000000000004,0,-2.726060414685468,-1.52440523610062,VIP Customers
13368,257,2,623.4,327,29,311.7,0,-0.8009543930393014,0.8813983174117516,VIP Customers
13369,366,1,308.28000000000003,149,14,308.28000000000003,0,-1.7638443929010628,1.059974022153041,VIP Customers
13370,372,1,754.87,343,39,754.87,0,-0.6448180898305433,2.102684023661979,VIP Customers
13372,90,1,378.64,159,23,378.64,0,-1.2016285658705046,0.771613447930231,VIP Customers
13373,61,3,3312.25,1651,135,1104.0833333333333,1,1.9310764604036557,1.6118385046692536,Loyal Customers
13375,89,1,778.65,442,37,778.65,0,-0.19833569986146762,1.6573034242454001,VIP Customers
13376,99,3,1019.76,493,45,339.92,0,0.05176476406080398,0.5490606032944365,VIP Customers
13379,26,3,572.56,601,85,190.85333333333332,0,0.14126564197258307,-0.6484681987164786,VIP Customers
13381,32,6,3639.31,2029,77,606.5516666666666,1,2.049075060398179,0.6830540127771613,Loyal Customers
13382,281,1,222.99,131,15,222.99,0,-2.002571551022313,0.5848303702026393,VIP Customers
13384,31,7,4151.93,2422,123,593.1328571428572,1,2.444265688690479,0.5040161162122814,Loyal Customers
13385,330,1,534.57,281,35,534.57,0,-0.9822556424633652,1.6593921040652635,VIP Customers
13388,131,2,677.1,282,35,338.55,0,-0.5992215942155128,0.7003894056284734,VIP Customers
13389,11,3,797.96,429,50,265.9866666666667,0,0.3352772441413186,-0.5202795512960312,VIP Customers
13390,75,1,544.08,224,13,544.08,0,-0.7887873081868138,1.1768619881296607,VIP Customers
13391,204,1,59.8,4,1,59.8,0,-4.19122597942394,-1.3318435255228522,VIP Customers
13394,2,8,2520.02,2392,124,315.0025,1,2.627874227112078,-1.1086594391774414,Loyal Customers
13395,185,1,307.72,336,21,307.72,0,-1.2880756971455596,0.8861877879974672,VIP Customers
13396,29,2,1360.99,600,42,680.495,1,0.6155434625116892,1.0165301461409872,Loyal Customers
13397,73,5,1544.13,430,28,308.826,1,0.3844856030272345,0.2192431208331108,Loyal Customers
13398,192,1,457.34,281,26,457.34,0,-1.01771499475173,1.3116672047575224,VIP Customers
13402,127,2,621.23,479,32,310.615,0,-0.48902928367323145,0.6596741447414234,VIP Customers
13403,18,1,75.0,44,3,75.0,0,-2.6600792345699493,-1.697498687280804,VIP Customers
13404,1,2,252.49,111,11,126.245,0,-0.8183662750838935,-1.9629635928413252,VIP Customers
13405,74,3,572.451,165,25,190.817,0,-0.8144809852865413,-0.2753695871912085,VIP Customers
13408,2,62,28117.04,16232,234,453.5006451612903,1,6.113332201999741,-1.4884547541221615,Loyal Customers
13410,24,5,1003.06,518,15,200.612,0,0.30546085687828906,-0.6032281725843315,VIP Customers
13411,107,1,213.55,72,17,213.55,0,-2.0062643105230085,0.11783345709898224,VIP Customers
13414,134,3,1390.5,1574,23,463.5,1,0.5425485421158925,1.1910952595530615,Loyal Customers
13416,44,2,712.5,142,11,356.25,0,-0.6425443364123193,0.3515431730922093,VIP Customers
13417,5,2,640.83,162,26,320.415,0,-0.1340802219320791,-0.518050229402287,VIP Customers
13418,12,18,6127.43,3918,223,340.4127777777778,1,3.7331110455742795,-0.959776268704135,Loyal Customers
13419,64,1,221.06,275,16,221.06,0,-1.3942719044617622,0.12549206021405038,VIP Customers
13420,150,2,159.85,101,8,79.925,0,-2.269635580570926,-0.9131949626571312,VIP Customers
13421,40,2,1851.08,1181,88,925.54,1,1.224932048101851,1.4367813178151219,Loyal Customers
13422,64,1,2626.3,1326,127,2626.3,1,1.6366575574465194,2.806323022408457,Loyal Customers
13425,108,3,1624.21,1123,66,541.4033333333333,1,0.786472757743499,1.1432063533699723,Loyal Customers
13426,1,10,3641.32,2245,103,364.132,1,2.94534840395931,-1.1210330877997725,Loyal Customers
13427,19,3,582.6,545,25,194.20000000000002,0,-0.06535011911456433,-0.5990628772959807,VIP Customers
13428,10,1,218.47,156,70,218.47,0,-0.9426789469046903,-0.7276441109747596,VIP Customers
13429,11,4,1006.8,1390,55,251.7,1,0.9792368451649905,-0.5385953812616721,Loyal Customers
13430,19,2,679.45,751,48,339.725,0,0.25536753934853906,0.10022404652866623,VIP Customers
13431,67,2,1269.1,672,44,634.55,0,0.4108548602220918,1.2414384289993647,VIP Customers
13434,74,2,534.24,300,9,267.12,0,-0.7454122300324129,0.3019877708933015,VIP Customers
13435,5,7,3809.8900000000003,2129,68,544.2700000000001,1,2.4943736087325976,-0.0750241062404451,Loyal Customers
13436,2,1,196.89,76,12,196.89,0,-1.2144210327975078,-1.2494875433471169,VIP Customers
13437,14,7,3408.06,1283,143,486.86571428571426,1,2.329713914967771,-0.11292030785814583,Loyal Customers
13439,255,1,283.71,242,54,283.71,0,-1.4029324423474023,0.7914818997162453,VIP Customers
13441,92,1,296.64,204,13,296.64,0,-1.360145830502467,0.558491198274016,VIP Customers
13447,23,3,1129.14,584,55,376.38000000000005,1,0.5791047002082185,0.14192033767454892,Loyal Customers
13448,17,6,3539.37,1660,137,589.895,1,2.3600853088468776,0.26075902813739515,Loyal Customers
13449,24,1,291.88,222,19,291.88,0,-1.002504888606481,0.0602133778924235,VIP Customers
13450,27,6,2043.7199999999998,1982,32,340.61999999999995,1,1.4195499368599769,0.08509149867908723,Loyal Customers
13451,26,5,2976.15,2149,315,595.23,1,2.9573513965380074,0.05833700424110797,Loyal Customers
13452,259,2,590.0,2,1,295.0,0,-2.6147285363817487,0.36295014123386626,VIP Customers
13453,166,2,356.97999999999996,134,16,178.48999999999998,0,-1.5142288370161177,0.03171558579411749,VIP Customers
13455,25,2,1058.34,354,42,529.17,0,0.26167015862664983,0.6229113797669634,VIP Customers
13456,18,6,1766.72,765,43,294.4533333333333,1,1.1085366453572965,-0.3530527978616162,Loyal Customers
13458,7,14,9646.57,5508,242,689.0407142857142,1,4.372186577296728,-0.2637289631832831,Loyal Customers
13460,29,2,183.44,286,16,91.72,0,-1.37380011524192,-1.2472210882088262,VIP Customers
13461,39,3,1445.0,1170,14,481.6666666666667,1,0.7228872180029434,0.7837488708808197,Loyal Customers
13462,253,1,151.5,62,9,151.5,0,-2.5742865964965267,0.04602462153873135,VIP Customers
13464,58,1,674.68,403,41,674.68,0,-0.2280452592360688,1.3233284476917677,VIP Customers
13466,184,1,307.9,259,17,307.9,0,-1.3945372115615609,0.8656133700059918,VIP Customers
13467,11,2,1083.71,584,89,541.855,1,0.8440921050482567,0.30943518555671296,Loyal Customers
13468,2,37,5704.97,2589,184,154.1883783783784,1,3.8566404012843036,-2.588467264722505,Loyal Customers
13470,99,2,165.0,100,7,82.5,0,-2.153023507994024,-1.025449176996305,VIP Customers
13471,1,4,2531.58,1590,214,632.895,1,2.8871809029445195,-0.5316186118858032,Loyal Customers
13473,61,2,422.64,266,21,211.32,0,-0.8793419952172318,-0.07281111348378998,VIP Customers
13474,236,1,229.59,132,59,229.59,0,-1.7451466126673192,0.44599599524872907,VIP Customers
13475,191,4,1431.78,1012,64,357.945,1,0.5259701752961388,0.800110854927918,Loyal Customers
13476,179,2,1238.47,417,56,619.235,0,0.04203575572350214,1.4821608608596823,VIP Customers
13477,38,6,1454.58,1021,57,242.42999999999998,1,0.9402034550818972,-0.31358805854291455,Loyal Customers
13479,201,2,300.95,134,14,150.475,0,-1.7062190661503573,-0.0855774463862873,VIP Customers
13481,46,5,1804.56,1142,98,360.912,1,1.2631403291556331,0.16579664676264624,Loyal Customers
13482,232,1,184.64,116,11,184.64,0,-2.168463493997158,0.30091583510921344,VIP Customers
13483,66,1,140.34,160,10,140.34,0,-1.9825312194281572,-0.41773330083779203,VIP Customers
13484,241,1,313.8,44,8,313.8,0,-2.0977562149854134,0.8086335130611568,VIP Customers
13485,233,1,454.24,277,23,454.24,0,-1.0873847792415037,1.3794925750929699,VIP Customers
13486,78,3,1122.41,669,69,374.1366666666667,0,0.39618991563084605,0.5461325791226757,VIP Customers
13487,58,3,575.4,265,26,191.79999999999998,0,-0.5830223928961288,-0.30565512496075437,VIP Customers
13488,17,13,8968.31,4518,271,689.87,1,4.160822795908853,-0.038198701282114556,Loyal Customers
13489,105,4,449.52,560,11,112.38,0,-0.7025816495908711,-0.6465907453742832,VIP Customers
13491,52,10,1215.82,903,73,121.582,1,0.8239411999942711,-1.1936673472182264,Loyal Customers
13492,136,3,1269.84,408,38,423.28,0,0.05720339859013526,0.9051476289641831,VIP Customers
13493,275,2,618.63,380,6,309.315,0,-0.8698721746372113,0.9712970698152098,VIP Customers
13494,312,1,316.26000000000005,162,18,316.26000000000005,0,-1.6586141069336877,1.030540630435962,VIP Customers
13495,8,5,2044.8700000000001,829,34,408.97400000000005,1,1.3731156320428846,-0.16783876975776565,Loyal Customers
13496,11,2,653.33,341,28,326.665,0,-0.016260780074353248,-0.16736451720056733,VIP Customers
13497,283,2,348.05,163,19,174.025,0,-1.5809352671440942,0.20968511392657824,VIP Customers
13499,18,5,1159.11,1365,31,231.82199999999997,1,0.896566436188829,-0.4711068068035993,Loyal Customers
13500,23,3,1166.77,609,60,388.92333333333335,1,0.6418369521269651,0.17098949047592654,Loyal Customers
13501,288,1,1340.32,560,52,1340.32,0,0.10870939765548884,2.6786199676836175,VIP Customers
13502,17,3,292.0,264,17,97.33333333333333,0,-0.8850055564411705,-1.4707120497568886,VIP Customers
13503,71,1,216.85,248,17,216.85,0,-1.4661384996168207,0.12681598701060254,VIP Customers
13504,64,1,295.93,178,22,295.93,0,-1.2849106994914756,0.3886760488094895,VIP Customers
13505,73,4,4393.63,2486,182,1098.4075,1,2.4856840681465235,1.5228072504105314,Loyal Customers
13506,316,2,458.52,324,26,229.26,0,-1.1147265990005542,0.6178030306364761,VIP Customers
13507,3,4,2479.16,1597,146,619.79,1,2.4125143027107847,-0.13488189875097156,Loyal Customers
13508,244,1,110.97,24,12,110.97,0,-3.127255858610604,-0.4262881638921117,VIP Customers
13509,9,7,979.72,1106,27,139.96,1,0.8676655824750679,-1.3850075540415103,Loyal Customers
13510,1,4,1791.56,1386,86,447.89,1,2.007898963710059,-0.6168006850944684,Loyal Customers
13512,261,1,251.21,143,15,251.21,0,-1.8582439775266038,0.701578866363934,VIP Customers
13513,127,1,205.1,109,10,205.1,0,-1.965917004721333,0.19765721496662744,VIP Customers
13514,74,1,152.20000000000002,40,4,152.20000000000002,0,-2.4500015741815675,-0.4255621284938872,VIP Customers
13515,73,4,891.12,681,50,222.78,0,0.17237908846311073,-0.08599214727698373,VIP Customers
13516,21,3,1389.41,985,43,463.1366666666667,1,0.8992330487361776,0.4320911350772926,Loyal Customers
13517,60,3,2128.42,1369,125,709.4733333333334,1,1.468184167108434,1.1126488033152564,Loyal Customers
13518,86,1,659.4399999999999,392,36,659.4399999999999,0,-0.37097175822558154,1.447324355848962,VIP Customers
13519,78,1,122.75,23,8,122.75,0,-2.80608173228249,-0.7173275710773174,VIP Customers
13520,59,6,3624.35,1649,49,604.0583333333333,1,1.7089301727165243,0.9407890052581939,Loyal Customers
13521,1,3,1093.65,736,313,364.55,1,2.3420287151810633,-1.4080935548132905,Loyal Customers
13522,30,1,125.80000000000001,44,5,125.80000000000001,0,-2.354216743922418,-0.9496106599929734,VIP Customers
